careerPageURL,component--field-formatter href,provide-styling src,identifier-label,component--field-formatter,component--field-formatter href 2,component--field-formatter 5,component--field-formatter href 3,component--field-formatter 6,component--field-formatter 7,component--field-formatter 8,component--field-formatter href 4,component--field-formatter 9,component--field-formatter href 5,component--field-formatter 10,component--field-formatter 11,component--field-formatter href 6,component--field-formatter 12,accent,accent href,accent 2,accent href 2,accent 3,accent href 3,accent 4,accent href 4,accent 5,accent href 5,accent 6,accent href 6,accent 7,accent href 7,component--field-formatter 14,component--field-formatter 15,component--field-formatter href 7
,https://www.crunchbase.com/organization/helixintel,,HELIXintel,app.helixintel.com/home,https://app.helixintel.comhome,"Jun 12, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/helixintel,—,"HELIXintel creates a platform for inventory and task management to track equipment maintenance. The company is a B2B marketplace for equipment operators to purchase aftercare services from original equipment manufacturers (OEMs) and their authorized network. The company simplifies maintenance management to save business cash, time, and energy.","$6,700,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/helixintel,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2020,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/helixintel,",,,,",B2B,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/b2b,Building Maintenance,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/building-maintenance,Industrial Automation,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/industrial-automation,Marketplace,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketplace-772d,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,Buffalo,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/buffalo-new-york,New York,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/new-york-united-states,HELIXintel creates a platform for inventory and task management to track equipment maintenance.,"19,538",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/19538
,https://www.crunchbase.com/organization/foodready,,FoodReady,foodready.ai/,https://foodready.ai,"Sep 8, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/foodready,—,"FoodReady assists food companies to generate compliance documentation and maintain compliance with daily monitoring. The company was founded in 2021 and is headquartered in Chicago, Illinois.","$5,455,526",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/foodready,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2021,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/foodready,",,,,",Apps,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/apps,Consulting,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/consulting,Food and Beverage,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/food-and-beverage,Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,San Francisco,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/san-francisco-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,FoodReady assists food companies to generate compliance documentation and maintain compliance with daily monitoring.,"19,751",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/19751
,https://www.crunchbase.com/organization/getrightdata,,RightData,www.getrightdata.com,http://www.getrightdata.com,"Oct 27, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/getrightdata,—,"We’re the Data Products Company. 

RightData is an integrated, modular platform that turns raw data into “business-ready” data through data products  — combining analysis-ready data, metadata, definitions, trust, findability, accessibility, and actionability.

Used by data engineers, data architects, data scientists, and analysts at leading Fortune 500 companies, RightData is everything you need to ingest, transform, cleanse, and enrich data  — zero code required. It includes data observability, validation, profiling, and reconciliation so you have 100% trust in your data. The final result is a catalog of understandable, traceable, and actionable data products ready for analysis in your corporate data marketplace.

If you’re frustrated by the need to use 6-8 different data tools to run raw data into business-ready data, you need RightData.","$8,249,997",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/getrightdata,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,"Jan 9, 2016",51-100,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/getrightdata,",,,,,,",Analytics,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/analytics,Big Data,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/big-data,Cloud Data Services,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/cloud-data-services,Data Integration,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/data-integration-0c4a,Data Management,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/data-management-7932,Atlanta,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/atlanta-georgia,Georgia,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/georgia-united-states,"We’re the Data Products Company. Integrated, modular platform that turns raw data into “business-ready” data through data products","19,936",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/19936
,https://www.crunchbase.com/organization/h2ok-innovations,,H2Ok Innovations,www.h2okinnovations.com,http://www.h2okinnovations.com,"Jul 22, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/h2ok-innovations,—,"H2Ok Innovations provides data-driven optimization of industrial liquid systems for manufacturing processes. They offer a range of operating systems as well as software and hardware that are used for measuring fats, oils, and grease.","$6,955,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/h2ok-innovations,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2020,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/h2ok-innovations,",,,,",Agriculture,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/agriculture,Aquaculture,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/aquaculture,Industrial Automation,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/industrial-automation,Internet of Things,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/internet-of-things-ed3a,Manufacturing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/manufacturing,Cambridge,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/cambridge-massachusetts,Massachusetts,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/massachusetts-united-states,H2Ok Innovations is an IoT-enabled analytics platform.,"19,966",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/19966
,https://www.crunchbase.com/organization/enveedo,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/qzmb5vxu1kjvpnbakyp9",Enveedo,enveedo.com,https://enveedo.com,"Dec 5, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/enveedo,—,—,"$3,150,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/enveedo,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2021,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/enveedo,",,",Cyber Security,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/cyber-security,Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca,SaaS,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/saas-5c4e,,,,,Miami,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/miami-florida,Florida,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/florida-united-states,"Enveedo is a SaaS platform that helps to design, prioritize, and automate vital security activities.","24,167",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/24167
,https://www.crunchbase.com/organization/lenderclose,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/lptc9ysxqqvhjho0nopf",Coviance,www.coviance.com/,https://www.coviance.com,"Mar 25, 2024",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/lenderclose,—,"LenderClose is a technology-focused lending solution injecting speed and efficiency into the lending process, greatly enhancing the borrowing experience. It equips loan originators with the workflows needed to boost efficiencies and shorten the lending cycle through streamlined and meaningful integrations.","$12,315,001",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/lenderclose,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,"Jan 2, 2015",51-100,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/lenderclose,",,",FinTech,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/fintech-e067,Lending,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/lending,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,,,,,West Des Moines,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/west-des-moines-iowa,Iowa,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/iowa-united-states,Coviance is a technology-focused lending solution equipping credit unions and banks with innovative workflows and process automation.,"24,345",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/24345
,https://www.crunchbase.com/organization/xtype,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/d9gf4iyevwowat0dgvmw",xtype,www.xtype.io/,https://www.xtype.io,"Oct 24, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/xtype,—,"xtype enhances productivity, security, and compliance by automating deployment and release processes. In order to completely automate production releases and improve overall ServiceNow ci or cd, release automation leverages packages that contain update sets, data, scripts, XML, plugins, and store applications.","$16,600,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/xtype,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2020,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/xtype,",",Computer,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/computer,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,,,,,,,Covina,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/covina-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,xtype is a platform engineering solution for ServiceNow.,"24,357",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/24357
,https://www.crunchbase.com/organization/dexalot,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/oajjssanb7anqmedyh5a",Dexalot,dexalot.com,https://dexalot.com,"Aug 17, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/dexalot,—,"Dexalot operates a trading platform that brings a viable decentralized exchange. Its platform creates an inclusive trading environment that can rival centralized exchanges, enabling people to trade at low fee rates to maximize their returns.

The company was founded in 2021 and is based in St. Petersburg, Florida.","$17,000,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/dexalot,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2021,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/dexalot,",,,",FinTech,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/fintech-e067,Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,Trading Platform,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/trading-platform,,,St. Petersburg,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/st.-petersburg-florida,Florida,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/florida-united-states,Dexalot operates a trading platform that brings a viable decentralized exchange.,"24,435",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/24435
,https://www.crunchbase.com/organization/cquant-io,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/v1501718760/jeephvnihvbtzjzshahh.png",cQuant.io,www.cquant.io,http://www.cquant.io,"May 18, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/cquant-io,—,"cQuant.io chages the way energy analysts find and use analytic tools. Its cloud-based platform is the easiest way to access sophisticated energy models. It allows energy analysts to test models for free and then subscribe by the day, month, or year. cQuant.io eliminates 100% of the risk, 100% of the waiting and 80% of the cost.","$3,679,710",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/cquant-io,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,Aug 2016,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/cquant-io,",,,,",Analytics,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/analytics,Information Services,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-services-f579,Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca,SaaS,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/saas-5c4e,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,Louisville,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/louisville-colorado,Colorado,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/colorado-united-states,cQuant.io is an EnergyTech SaaS company providing world-class analytic solutions to the world’s leading energy companies.,"24,451",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/24451
,https://www.crunchbase.com/organization/inspire-semiconductor,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/v9ic67obacjeb7bgptqu",Inspire Semiconductor,inspiresemi.com/,https://inspiresemi.com,"Jan 15, 2024",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/inspire-semiconductor,—,"InspireSemi is an Austin-based chip design company that has built a technology foundation that delivers revolutionary performance, energy efficiency, versatility, and a thriving open software ecosystem.  This enables us to address multiple diversified markets of High-Performance Computing (HPC), AI, and blockchain/cryptocurrency mining. It has a unique and strongly differentiated accelerated computing solution compared to existing approaches for these markets.

The Company is led by an accomplished team with a proven track record and is leveraging an efficient operating model with outsourced manufacturing partners (e.g.- TSMC). Leading industrial companies, national labs, computer OEMs, and crypto mining companies value our technology, innovative North America design team and predictable supply chain.","$16,017,753",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/inspire-semiconductor,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,"Mar 1, 2020",11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/inspire-semiconductor,",,,,,,",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Blockchain,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/blockchain,Computer,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/computer,Cryptocurrency,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/cryptocurrency,Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca,Austin,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/austin-texas,Texas,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/texas-united-states,"Inspire Semiconductor in developing and delivering superior solutions for HPC, AI, blockchain and other compute-intensive applications.","24,679",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/24679
,https://www.crunchbase.com/organization/heali-ai,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/iz9zjjj7fqgzml649amn",Heali AI,heali.ai,https://heali.ai,"Nov 9, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/heali-ai,—,"Heali is a platform created to help users personalized nutrition using machine learning and their proprietary database. It was founded by Kyle Dardashti and William Brendel in 2018 and is headquartered in Santa Monica, California.","$3,000,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/heali-ai,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2018,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/heali-ai,",,,,,,,,",Apps,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/apps,Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Health Care,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/health-care,Machine Learning,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/machine-learning,Medical,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/medical,Santa Monica,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/santa-monica-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,Heali is a platform created to help users personalized nutrition.,"24,849",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/24849
,https://www.crunchbase.com/organization/typeface,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/s7i6r1b6xjq6md5werld",Typeface,www.typeface.ai,https://www.typeface.ai,"Jun 30, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/typeface,—,"Typeface is a generative AI application for creating enterprise content. Enterprises can now create on-brand content faster combining content velocity with brand personalization and control. It offers self-service content development solutions for the entire lifecycle, allowing every employee to create captivating content with ease, speed, and brand authenticity.","$165,000,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/typeface,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,May 2022,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/typeface,",,,,",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Content,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/content,Enterprise Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/enterprise-software,Generative AI,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/generative-ai,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,San Francisco,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/san-francisco-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,Typeface offers a generative AI application that provides streamlined and personalized content creation for enterprises.,"24,878",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/24878
,https://www.crunchbase.com/organization/zoomph,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/v7gmf4xitjxjvsunuzga",Zoomph,www.zoomph.com,http://www.zoomph.com,"Feb 22, 2024",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/zoomph,—,"Zoomph helps brands, agencies, teams, and leagues in sports and esports to measure the value of their content and assets in real-time with rich consumer insights built with privacy by design.","$1,750,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/zoomph,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2016,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/zoomph,",,,,,",Analytics,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/analytics,Data Visualization,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/data-visualization,eSports,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/esports,SaaS,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/saas-5c4e,Social Media Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/social-media-marketing,Reston,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/reston-virginia,Virginia,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/virginia-united-states,"Helping teams, brands and agencies measure the value of sponsorships & understanding their audiences.","25,261",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/25261
,https://www.crunchbase.com/organization/ecfx,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/pe3jewyrqvhprc9wbrtc",ECFX,www.goecfx.com/,https://www.goecfx.com,"Jun 21, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/ecfx,—,"ECFX develops innovative software that addresses unmet automation needs in the legal industry.  Our first product, ECFX Notice, automates the downloading, profiling, storing, and distribution of court documents in ECF notices for both Federal and State courts. Electronic court documents are automatically downloaded and stored anywhere, including the firm DMS, client share folders, and practice group file repositories. Email notifications with the court documents attached are sent to all relevant attorneys, legal assistants, paralegals, and docketing clerks. Team members can choose to receive the documents in the format of their preference (PDFs, links to the documents in the firm DMS, or links to the documents in ECFX Cloud), and the email notifications can include internal firm data such as matter number and matter name. Administrators can also track a variety of electronic court filing activities using a powerful Analytics Dashboard.","$9,750,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/ecfx,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2019,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/ecfx,",",Legal Tech,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/legal-tech,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,,,,,,,Venice,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/venice-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,The leader in automated electronic court filing notice management for law firms and corporate legal departments.,"25,418",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/25418
,https://www.crunchbase.com/organization/guidesly-c61a,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/jeudmbj7v3ox73eypqbh",Guidesly,www.guidesly.com,https://www.guidesly.com,"Oct 12, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/guidesly-c61a,—,"Guidesly is building a new platform for outdoor enthusiasts!  The first app-based marketplace connecting anglers with trusted guides.  Making the searching and booking process easy for anglers and offering guides an app to manage their business.  Trusted, certified and instantaneous, Guidelsy is building the next generation of enthusiast tools.","$5,600,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/guidesly-c61a,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,"Jan 6, 2020",11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/guidesly-c61a,",",Marketplace,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketplace-772d,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,,,,,,,Boston,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/boston-massachusetts,Massachusetts,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/massachusetts-united-states,Guidesly is a mobile App connecting outdoor enthusiasts with guides.,"25,615",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/25615
,https://www.crunchbase.com/organization/steelhead-technologies,,Steelhead Technologies,gosteelhead.com/,https://gosteelhead.com,"Oct 11, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/steelhead-technologies,—,"STEELHEAD is an Industry 4.0 Manufacturing Execution System leveraging artificial intelligence and advanced computing to increase the throughput of high mix rate, process-based manufacturing facilities while providing a powerful digital environment for plant operations.
Steelhead employs cutting edge solver technologies to automate and optimize plant scheduling, simultaneously reducing management burden and improving plant performance.
A web based digital ecosystem enables live dashboards, powerful operator task instruction, seamless schedule adjustments, customer portals, and unmatched quality tools.","$10,200,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/steelhead-technologies,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2020,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/steelhead-technologies,",,,,",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Manufacturing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/manufacturing,SaaS,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/saas-5c4e,Scheduling,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/scheduling,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,Calumet,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/calumet-michigan,Michigan,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/michigan-united-states,Steelhead Technologies is a manufacturing and scheduling SaaS company deploying AI and modern software into the high mix industrial space.,"26,026",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/26026
,https://www.crunchbase.com/organization/vsblty,,VSBLTY,vsblty.net/,http://vsblty.net,"Nov 15, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/vsblty,—,"VSBLTY is a retail technology and marketing communications company with applications to drive brand engagement, insights, and sales.

Retailers and brands now have access to quick information thanks to VSBLTY. Using cutting-edge optics and sensors, VSBLTY's DataCaptor captures every step of the path to purchase and provides accurate, real-time qualitative measurement and analysis in retail and other settings.","$10,032,910",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/vsblty,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2018,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/vsblty,",,,,",Advertising,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/advertising-6cb6,Digital Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/digital-marketing-9bff,Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,Voorhees,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/voorhees-new-jersey,New Jersey,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/new-jersey-united-states,"VSBLTY is a retail technology and marketing communications company with applications to drive brand engagement, insights, and sales.","26,316",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/26316
,https://www.crunchbase.com/organization/driverreach,,DriverReach,www.driverreach.com,https://www.driverreach.com,"Jan 3, 2024",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/driverreach,—,"DriverReach is the developer of the recruiting and compliance management system platform intended to connect carriers with qualified CDL drivers. It offers applicant management, VOE management, reporting, and driver compliance management services, helping driver recruiters convert leads, hire faster, build relationships, and be more productive.","$11,700,312",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/driverreach,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,"Jan 1, 2016",51-100,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/driverreach,",,",Recruiting,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/recruiting,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,Transportation,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/transportation,,,,,Indianapolis,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/indianapolis-indiana,Indiana,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/indiana-united-states,DriverReach is a recruiting and compliance management software for hiring CDL drivers.,"26,562",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/26562
